,title,company,salary,summary
733,Seasonal Hourly Warehouse Operations,TARGET,From $16 an hour,"A role within Warehouse Operations means you’ll work quickly, safely and efficiently to handle product within the warehouse to ensure the accurate processing of…"
734,"NIKE SAVANNAH RETAIL SALES ASSOCIATE SEASONAL (""ATHLETE"")",Nike,,"Maintain knowledge of various store departments and be available to operate cash register for regular transactions, perform shipping and receiving duties, stock…"
735,,FedEx Ground PH US,$17 - $20 an hour ++,"From I-95, take the Jimmy Deloach (106) exit and go WEST on Jimmy Deloach, travel about 3 miles until you see Morgan Lakes Industrial Blvd on the RIGHT."
736,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
737,Full-Time (30-35 Hours) Maid/House Cleaner $700-800 paid Wee...,Hubbard's Maid Service,$700 - $800 a week,Work closely with our trainers as they teach you how to make top pay in a few weeks time.Get paid what you're worth ($700-800 for 30-35 hours).
738,Veterinary Receptionist/Assistant,Allison Animal Care,$10 - $18 an hour,"Answering and routing phone calls.Experience working in a veterinary clinic is preferred.Job Types: Full-time, Part-time."
739,Internal Revenue Agent,Internal Revenue Service,,"In this position, you will use your professional knowledge and skill in accounting and auditing techniques and practices to examine various tax returns,…"
740,Customer Service Representative,SNF Holding Company,From $16 an hour,"Ability to address issues, follow up, and implement solutions as required.Strong phone contact handling skills and active listening."
741,DHS/DFCS/SS - Social Services Specialist 1 (CRRU) -00017152,"Family and Children Services, Division of - DFCS","$35,388 a year",Current Georgia state government employees will be subject to State Personnel Board rule provisions.Bachelor's degree from an accredited college or university.
742,Front Desk Receptionist,Chatham Orthopaedic Associates,$12 - $15 an hour,"Duties include taking co-pays and account payments, scheduling appointments, Phone calls, verifying insurance and providing patients with necessary paperwork…"
743,Appointment Representative,Optim Healthcare,,Interviews patients and referring physician's office personnel via telephone to establish the reason for the office appointment request.
744,Dental Receptionist,Confidential,$15 - $19 an hour,Full-Time Front Office Dental Staff.Minimum 2 years dental experience.Trained in EagleSoft practice software management system.
745,RURAL CARR ASSOC/SRV REG RTE,United States Postal Service,$19.06 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Loads mail in vehicle."
746,Transportation Security Officer (TSO),Transportation Security Administration,"$34,446 - $49,208 a year","Per the President's 2014 Fair Employment memo, TSA policy is to not adversely consider a candidate based on unemployment or financial difficulty through no…"
747,Code Compliance Officer Trainee,City of Savannah,$17.99 an hour,"Must possess a valid driver's license and ability to walk several blocks in neighborhoods daily, taking, and downloading pictures."
748,Front Desk Receptionist,Medical Office,$9 - $18 an hour,Answering and routing phone calls.At least one year of experience in a doctor's office.Medical office: 1 year (Required).
749,Dental Office - Front Desk Administrator,Confidential,$15 - $20 an hour,"Answering phones with a smile, Checking patients in/out, Updating patient information, coordinating daily patient flow and practice operations."
750,,FedEx Ground PH US,$17 - $20 an hour ++,"From I-95, take the Jimmy Deloach (106) exit and go WEST on Jimmy Deloach, travel about 3 miles until you see Morgan Lakes Industrial Blvd on the RIGHT."
751,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
752,Full-Time (30-35 Hours) Maid/House Cleaner $700-800 paid Wee...,Hubbard's Maid Service,$700 - $800 a week,Work closely with our trainers as they teach you how to make top pay in a few weeks time.Get paid what you're worth ($700-800 for 30-35 hours).
753,Veterinary Receptionist/Assistant,Allison Animal Care,$10 - $18 an hour,"Answering and routing phone calls.Experience working in a veterinary clinic is preferred.Job Types: Full-time, Part-time."
754,Internal Revenue Agent,Internal Revenue Service,,"In this position, you will use your professional knowledge and skill in accounting and auditing techniques and practices to examine various tax returns,…"
755,Customer Service Representative,SNF Holding Company,From $16 an hour,"Ability to address issues, follow up, and implement solutions as required.Strong phone contact handling skills and active listening."
756,DHS/DFCS/SS - Social Services Specialist 1 (CRRU) -00017152,"Family and Children Services, Division of - DFCS","$35,388 a year",Current Georgia state government employees will be subject to State Personnel Board rule provisions.Bachelor's degree from an accredited college or university.
757,Front Desk Receptionist,Chatham Orthopaedic Associates,$12 - $15 an hour,"Duties include taking co-pays and account payments, scheduling appointments, Phone calls, verifying insurance and providing patients with necessary paperwork…"
758,Dental Receptionist,Confidential,$15 - $19 an hour,Full-Time Front Office Dental Staff.Minimum 2 years dental experience.Trained in EagleSoft practice software management system.
759,RURAL CARR ASSOC/SRV REG RTE,United States Postal Service,$19.06 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Loads mail in vehicle."
760,Kroger Retail Clerk,Kroger Stores,,Assist customers at checkout and bag groceries.Build attractive displays and stock shelves.Select and gather products to fulfill customer’s online orders.
761,Transportation Security Officer (TSO),Transportation Security Administration,"$34,446 - $49,208 a year","Per the President's 2014 Fair Employment memo, TSA policy is to not adversely consider a candidate based on unemployment or financial difficulty through no…"
762,Code Compliance Officer Trainee,City of Savannah,$17.99 an hour,"Must possess a valid driver's license and ability to walk several blocks in neighborhoods daily, taking, and downloading pictures."
763,Front Desk Receptionist,Medical Office,$9 - $18 an hour,Answering and routing phone calls.At least one year of experience in a doctor's office.Medical office: 1 year (Required).
764,Dental Office - Front Desk Administrator,Confidential,$15 - $20 an hour,"Answering phones with a smile, Checking patients in/out, Updating patient information, coordinating daily patient flow and practice operations."
